ean;sku;manufacturer;title;stock;price
088381098076;9565CVR_MAK;Makita;Kampinis šlifuoklis MAKITA 9565CVR;4;188.51
4008158007281;SG30M_BES;Bessey;Spaustuvai BESSEY SGM 300 x 140 mm;4;117.71
4008158027067;SG40M_BES;Bessey;Spaustuvai BESSEY SGM 400 x 140 mm;4;132.65
4008158007328;SG50M_BES;Bessey;Spaustuvai BESSEY SGM 500 x 140 mm;4;147.58
4008158007342;SG60M_BES;Bessey;Spaustuvai BESSEY SGM 600 x 140 mm;4;155.36
4008158007366;SG80M_BES;Bessey;Spaustuvai BESSEY SGM 800 x 140 mm;4;170.17
4008158007182;SG125M_BES;Bessey;Spaustuvai BESSEY SGM 1250x140 mm;4;221.92
4013288164407;073290_WER;Wera;Terkšlinių veržliarakčių rinkinys WERA Joker SW-10-13-17-19;4;119.34
4030293172616;406546_FLE;FLEX;Šlifavimo mašina FLEX LE 14-7 Inox;4;318.4
4006274233546;23354_PRO;PROXXON;Dinamometrinis raktas MICRO-Click 320 S PROXXON;4;188.53
088381337724;B-09684_MAK;Makita Accessories;Pjovimo diskas aliuminiui 305x30x2,3mm MAKITA;4;124.5
4006274232945;23294_PRO;PROXXON;1/4quot+1/2quot 65 dalių colinių  galvučių rinkinys  PROXXON;4;198.05
088381351003;JM27000300_MAK;Makita;Stovas-vežimėlis WST03 išilginio pjovimo staklėms MLT100 MAKITA;4;375.44
4011160101328;10132_SCHWAB;AS-Schwabe;Ilgintuvas AS-SCHWABE H07RN-F 3G2,5 25m.;4;144.41
088381004633;DP4011_MAK;Makita;Gręžtuvas MAKITA DP4011;4;193.44
4004625520307;052030_ROT;Rothenberger;Vamzdžių žirklės ROTHENBERGER ROCUT 63 TC;4;166.21
4007140130396;126306_RUK;Ruko;Gręžimo karūnų rinkinys 19-64mm RUKO HSS Co8;4;124.85
088381654722;DHR243Z_MAK;Makita;Akumuliatorinis perforatorius MAKITA DHR243Z;4;373.81
088381874410;LS0714N_MAK;Makita;Medžio pjovimo staklės MAKITA LS0714;4;720.23
4006274233539;23353_PRO;PROXXON;Dinamometrinis raktas PROXXON MICRO-Click 200 S;4;151.94
088381677165;DVR450Z_MAK;Makita;Akumuliatorinis giluminis vibratorius MAKITA DVR450Z;4;409.08
088381677141;DVR350Z_MAK;Makita;Akumuliatorinis giluminis vibratorius MAKITA DVR350Z;4;386.87
4006274232907;23290_PRO;PROXXON;Galvučių rinkinys 1/4quot, TX ir HX 41 dalies PROXXON;4;125.15
4030293163195;390518_FLE;FLEX;Juostinis metalo pjūklas FLEX SBG 4910;4;531.45
4011160103339;10333_SCHWAB;AS-Schwabe;Ilgintuvas AS-SCHWABE H07RN-F 3G2,5 33m;4;178.14
4006274233515;23351_PRO;PROXXON;Dinamometrinis raktas PROXXON MICRO-Click 100 S;4;131.31
088381034579;GD0800C_MAK;Makita;Tiesinis šlifuoklis MAKITA GD0800C;4;339.08
4011160101458;10145_SCHWAB;AS-Schwabe;Ilgintuvas AS-SCHWABE H05VV-F 5G1,5 400V 20m;4;136.25
088381015448;JN1601_MAK;Makita;Elektrinės skardos žirklės MAKITA JN1601;4;386.87
088381036511;DP4003_MAK;Makita;Gręžtuvas MAKITA DP4003;4;261.7
088381660792;UC3551A_MAK;Makita;Grandininis pjūklas MAKITA UC3551A;4;224.07
4030293177130;413666_FLE;FLEX;Perforatorius FLEX CHE 2-28;4;190.2
4003773043935;9531250_KNI;Knipex;Terkšlinės kabelio žirklės 250mm KNIPEX 9531;4;268.63
4030293171657;405418_FLE;FLEX;Dulkių siurblys FLEX VC 21 L MC 20L;4;211.97
2004914049146;49140_DREB;Domas;Betono grąžtas DOMAS Zentro Max Ø38mm 570 mm;4;121.14
088381003230;9741_MAK;Makita;Šlifavimo (sendinimo) mašina MAKITA;4;532.5
088381335201;194367-7_MAK;Makita Accessories;Liniuotė MAKITA 194367-7 3000mm;4;221.76
4006274238220;23822_PRO;PROXXON;Kombinuotų veržliarakčių rinkinys 6-32mm PROXXON;4;118.4
4006274236509;23650_PRO;PROXXON;46 dalių universalus automobilių remonto įrankių rinkinys PROXXON;4;175.91
088381070515;GA9020SF01_MAK;Makita;Kampinis šlifuoklis MAKITA GA9020SF01;4;204.3
088381607308;BO5041_MAK;Makita;Ekscentrinis šlifuoklis MAKITA BO5041;4;156.09
4005069183271;18327_STAB;Stabila;Kryžminis lazerinis nivelyras LAX 300 STABILA;4;345.46
4007140035592;215215_RUK;Ruko;25 dalių metalo grąžtų rinkinys RUKO HSS-G Co5;4;145.79
4004625022665;052010_ROT;Rothenberger;Vamzdžių žirklės Ø50mm ROTHENBERGER ROCUT TC50;4;140.45
4007140026187;245010_RUK;Ruko;Sriegiklių ir sriegpjovių rinkinys RUKO HSS, 31 dalies;4;195.9
0088381792912;1911T4-0_MAK;Makita Accessories;Silikono pistoleto rinkinys 600ml talpoms MAKITA;4;146.79
4006274232860;23286_PRO;PROXXON;Galvučių rinkinys  65 dalių PROXXON;4;160.4
4011160103162;10316_SCHWAB;AS-Schwabe;Ilgintuvas su 3 lizdais AS-SCHWABE H05RR-F 3G1,5 50m;4;146.37
4007140055910;A215215_RUK;Ruko;25 dalių grąžtų rinkinys RUKO Terrax HSS Co;4;128.4
088381657884;UC3541A_MAK;Makita;Grandininis pjūklas MAKITA UC3541A;4;162.8
088381650939;DJV181Z_MAK;Makita;Akumuliatorinis siaurapjūklis MAKITA DJV181Z;4;320.1
088381349673;194621-9_MAK;Makita Accessories;Automobilinis įkroviklis MAKITA DC18SE 7,2-18V Li-Ion;4;118.82
4003773028017;975304_KNI;Knipex;Antgalių presavimo replės KNIPEX 975304;4;201.99
088381635141;LD050P_MAK;Makita;Lazerinis atstumo matuoklis MAKITA LD050P;4;129.8
4002395239658;4933428127_MIL;Milwaukee;Kampinis šlifuoklis MILWAUKEE AGV 15-125 XE;4;320.64
088381643818;UD2500_MAK;Makita;Šakų smulkintuvas MAKITA UD2500;4;350.11
4026189007735;LT30351_GOLZ;Golz;Deimantinis diskas betonui Ø350mm GOLZ LT30;4;115.98
2007337733708;7337_DREB;Domas;Betono freza SDS max DOMAS 55*550 mm;4;224.1
4011160101588;10158_SCHWAB;AS-Schwabe;Ilgintuvas AS-SCHWABE H07RN-F 5G2,5 20m;4;175.28
4026189166982;D5405405132_GOLZ;Golz;Deimantinė gręžimo karūna GOLZ RM52 1 1/4quot UNC Ø132 mm;4;246.55
4005069185626;18562_STAB;Stabila;Lazerinis atstumo matuoklis STABILA LD520;4;516.06
4026189004468;D5205014028_GOLZ;Golz;Deimantinė gręžimo karūna GOLZ RS75 1/2quot BSP Ø 28,0 mm;4;128.99
088381369602;D-36005_MAK;Makita Accessories;Gręžimo karūnų komplektas medžiui 6vnt. MAKITA;4;242.94
4011160104121;10412_SCHWAB;AS-Schwabe;Ilgintuvas su 4 lizdais AS-SCHWABE H05RR-F 3G1,5 50m;4;134.34
4004625153918;015391X_ROT;Rothenberger;Presavimo lūpos ROTHENBERGER TH Compact TH 26;4;312.37
5035048640678;DCB115P3-QW;DeWalt;DeWALT DCB115P3-QW vehicle battery charger Black Yellow;7;213.75
4242003616024;HZ390522;Siemens;Siemens HZ390522 hob part/accessory Metal Houseware grill plate;17;122.51
852212007526;;FELLOW;Fellow Stagg Kettle EKG electric kettle 0 9 l;57;134.68
852212007717;;FELLOW;FELLOW CORVO EKG electric kettle 0 9 L Black 1200 W;28;134.68
852212007991;;FELLOW;Fellow Stagg EKG  electric kettle White 0 9 l;10;134.68
088381748896;DKT360Z;MAKITA;Makita DKT360Z cordless kettle;8;116.24
4210201412779;PL5157;Braun;Braun Silk-expert Pro Silk expert Pro 5 PL5157 Intense pulsed light (IPL) Gold  White;38;326.5
4210201423386;PL5160;Braun;Depilator BRAUN Silk-Expert Pro 5 IPL PL5160;29;340
4210201439141;PL1124;Braun;Braun Silk-expert Mini PL1124 Intense pulsed light (IPL) White;25;124.5
4210201412892;PL5159;Braun;Braun Silk-expert Pro Silk expert Pro 5 PL5159 Intense pulsed light (IPL) Gold  White;22;317
8710103882183;SC1998/00;Philips;Philips Lumea Advanced SC1998/00 light hair remover Intense pulsed light (IPL) Ivory;12;289
3016661163913;XP442C11;Krups;Krups Virtuoso XP442C11 coffee maker Semi-auto Espresso machine;188;115
4242003837115;TP 501R09;Siemens;Siemens EQ.500 TP501R09 coffee maker Fully-auto 1.7 L;151;446.95
8710103894735;EP2224/10;Philips;Philips 2200 series EP2224/10 coffee maker Fully-auto Espresso machine 1.8 L;124;266.5
8004399325050;ECAM 22.110 B;DeLonghi;De’Longhi Magnifica S Fully-auto Espresso machine 1.8 L;91;309.75
8004399325067;ECAM 22.110 SB;DeLonghi;De’Longhi ECAM 22.110.SB coffee maker Fully-auto Espresso machine 1.8 L;54;273.5
4242003848944;TI35A209RW;Siemens;Siemens EQ.300 TI35A209RW coffee maker Fully-auto Espresso machine 1.4 L;49;290.45
8710103887317;EP2235/40;Philips;Philips EP2235/40 coffee maker Fully-auto Espresso machine 1.8 L;42;351
4242003862087;TE 651319RW;Siemens;Pressure coffee machine SIEMENS TE 651319RW;37;485.56
4242003837344;TP 503R09;Siemens;Siemens TP 503R09 - espresso machine;36;440.85
8004399334120;ECAM 250.23.SB;DeLonghi;De’Longhi Magnifica S Smart Semi-auto Espresso machine 1.8 L;34;293.5
8004399328686;ETAM 29.660 SB;DeLonghi;De’Longhi Autentica Cappuccino ETAM 29.660.SB Espresso machine;32;439
010942223443;XN1111;Krups;Krups XN1111 coffee maker Fully-auto Capsule coffee machine 0.7 L;29;118.75
4242003806371;TE 657319RW;Siemens;Siemens EQ.6 plus TE657319RW coffee maker Espresso machine 1.7 L Fully-auto;28;688.82
8004399025370;ECAM220.22.GB;DeLonghi;De’Longhi Magnifica ECAM220.22.GB Fully-auto Espresso machine 1.8 L;26;291.5
8710103886037;EP2230/10;Philips;Philips Series 2200 EP2230/10 coffee maker Fully-auto Espresso machine 1.8 L;25;342.25
4242003859070;TP705R01;Siemens;Siemens TP 705R01 coffee maker Espresso machine;23;812.81
8004399023581;ECAM 350.50.B;DeLonghi;DELONGHI Dinamica Espresso Machine ECAM 350.50.B;19;396.5
4242003806418;TE653311RW;Siemens;Siemens TE653311RW coffee maker Fully-auto Espresso machine 1.7 L;18;554.68
8710103938248;EP4349/70;Philips;Philips EP4349/70 coffee maker 1.8 L;18;563.51
4242003848852;TI351209RW;Siemens;Siemens iQ300 TI351209RW coffee maker Fully-auto Espresso machine 1.4 L;17;302.65
8710103877448;EP2221/40;Philips;Philips EP2221/40 coffee maker Fully-auto Espresso machine 1.8 L;16;297
8710103869528;RI8759/01;GAGGIA;Gaggia Anima Class Fully-auto Espresso machine 1.8 L;13;400
8016712036369;10005373;SAECO;Ekspres automatyczny Aulika Top EVO RI SAECO;12;1122.25
8016712036123;10005374;SAECO;Ekspres automatyczny TOP EVO High Speed Cappuccino;11;1025
4242003858639;TP707R06;Siemens;Siemens EQ.700 TP707R06 coffee maker Fully-auto Espresso machine 2.4 L;11;924.59
4242003832608;TI955209RW;Siemens;Siemens EQ.9 plus s500 Fully-auto Drip coffee maker 2.3 L;10;981.5
4242003832578;TI923309RW;Siemens;Siemens EQ.9 s300 Fully-auto Drip coffee maker 2.3 L;10;770.12
4242003806395;TE 655203RW;Siemens;Siemens TE655203RW coffee maker Espresso machine 1.7 L Fully-auto;10;635.97
8004399331006;ECAM 650.55.MS;DeLonghi;De’Longhi PrimaDonna Elite ECAM 650.55.MS Fully-auto Combi coffee maker 2 L;9;982
8710103943815;RI870101;GAGGIA;Gaggia RI8701 Fully-auto Espresso machine 1.8 L;9;368.75
4242003904954;TQ 903R03;Siemens;Siemens TQ903R03 coffee maker Fully-auto Espresso machine;8;1453.04
4242003832646;TI9553X1RW;Siemens;Siemens EQ.9 s500 Fully-auto Espresso machine 2.3 L;8;1217.27
4242003832660;TI9573X9RW;Siemens;Siemens EQ.9 s700 Espresso machine 2.3 L;8;1615.64
8004399021358;ECAM 290.21.B;DeLonghi;DELONGHI MAGNIFICA EVO ESPRESSO MACHINE ECAM290.21.B;7;312
8016712036666;10000045;ELDOM;Saeco Aulika EVO Black Fully-auto Drip coffee maker 2.51 L;6;749.75
8710103867364;RI8761/01;GAGGIA;Gaggia Anima Deluxe Fully-auto Espresso machine 1.8 L;5;399.75
4242003806388;TE 655319RW;Siemens;Siemens EQ.6 plus s500 TE655319RW Espresso Espresso machine 1.7 L Fully-auto;5;701.02
8720389002779;SM8785/00;SAECO;Saeco Xelsis Deluxe SM8785 Fully Automatic Espresso Machine;5;1102.51
5908233649254;Modena A6 biały;4SWISS;Modena A6 4SWISS automatic espresso machine;5;292.5
5908233649247;Modena A6 czarny;4SWISS;Modena A6 4SWISS automatic espresso machine;5;283.75
8712072539860;8712072539860;MOCCAMASTER;Moccamaster KBG 741 Select - Orange Pepper  orange coffee maker;5;207.89
8712072539846;8712072539846;MOCCAMASTER;Moccamaster KBG Select Yellow Pepper Fully-auto Drip coffee maker 1.25 L;5;226.48
8712072539723;;MOCCAMASTER;Moccamaster KBG 741 AO coffee maker Semi-auto Drip coffee maker 1.25 L;4;217.25
7610917153367;15336;jura;Coffee Machine Jura E8 Moonlight Silver (EB);4;1070.41
7610917155057;15505;jura;Coffee Machine Jura ONO Black (EA);4;331.37
4242003832622;TI9553X9EW;Siemens;Siemens EQ.9 plus s500 Fully-auto Drip coffee maker 2.3 L;4;1146.14
8712072539907;871207253990;MOCCAMASTER;MOCCAMASTER KBG SELECT METALLIC RED DRIP COFFEE MAKER;4;217.25
8004399331150;ECAM 350.35.W;DeLonghi;De’Longhi Dinamica Ecam 350.35.W Fully-auto Espresso machine 1.8 L;4;396.24
4242003645437;CT 636 LES1;Siemens;Siemens CT636LES1 coffee maker Espresso machine 2.4 L Fully-auto;9;1225
4242002769226;CTL636ES1;BOSCH;Bosch CTL636ES1 coffee maker Fully-auto Espresso machine 2.4 L;5;1212.5
8710103975571;HD9280/70;Philips;Philips Essential HD9280/70 fryer Single 6.2 L 2000 W Deep fryer Black  Silver;56;146.25
8004399252578;FH 1396/1;DeLonghi;De’Longhi 1396/1 1400 W Black  Grey  Transparent;28;192
622356239561;AF300;NINJA;Ninja AF300 Double 7.6 L Stand-alone 1690 W Hot air fryer Black;24;172.24
7332543758173;AF6-1-6ST;AEG;AEG AF6-1-6ST Single 5.4 L Stand-alone 1800 W Hot air fryer Black  Stainless steel;11;131.25
5908233649353;ABB-021 WH biała;4SWISS;ABB-021 WH 4SWISS non-fat fryer;4;128.76
4009839531262;65120-005-0;ZWILLING;ZWILLING 65120-005-0 pan set 5 pc(s);19;180
4009839289354;64040-006-0;ZWILLING;ZWILLING 64040-006-0 pan set 5 pc(s);19;149.76
4009839535390;66870-005-0;ZWILLING;ZWILLING SIMPLIFY 66870-005-0 Pots set Stainless steel 5 pcs. Silver Black;18;154.55
4009839535383;66870-004-0;ZWILLING;ZWILLING SIMPLIFY 66870-004-0 Pots set Stainless steel 4 pcs. Silver Black;15;155
3168430334359;L1539843;Tefal;Zestaw garnków TEFAL Ingenio Easy Cook Clean 13ele.;10;131.13
4062297005270;75003-546-0;BALLARINI;BALLARINI BELLAMONTE oval cast iron pot 75003-546-0 - 5.5 ltr black;5;127.5
3272341026187;40509-312-0;ZWILLING;Staub 40509-312-0 saucepan 5.25 L Round Graphite  Grey;4;199
3272341026873;40509-359-0;ZWILLING;STAUB CAST IRON ROUND POT 40509-359-0 - 5 2 LTR GRENADINE;4;212.5
3272341031877;40509-366-0;ZWILLING;STAUB OVAL CAST IRON POT 40509-366-0 - 5 5 LTR GRENADINE;4;234
3272341026064;40509-840-0;ZWILLING;Staub 40509-840-0 roasting pan 5.2 L Cast iron;4;200
3272340000607;40510-601-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.25 L Round Cast iron Casserole baking dish;4;199
3272341031259;40509-319-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.5 L Oval Cast iron Casserole baking dish;4;219.5
3272341031068;40509-866-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.5 L Oval Cast iron Casserole baking dish;4;219.5
3272341031181;40509-320-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.5 L Oval Cast iron Casserole baking dish;4;207
3272341031914;40510-289-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.5 L Oval Cast iron Casserole baking dish;4;231.25
3272341031853;40509-365-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.5 L Oval Cast iron Casserole baking dish;4;231.25
3272341026910;40510-284-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.25 L Round Cast iron Casserole baking dish;4;215.5
3272340000591;40510-600-0;ZWILLING;ZWILLING Staub La Cocotte 5.25 L Red;4;240
3272340000621;40510-603-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.25 L Round Cast iron Casserole baking dish;4;240
3272340000645;40510-604-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.25 L Round Cast iron Casserole baking dish;4;242.5
3272340000638;40510-605-0;ZWILLING;ZWILLING STAUB LA COCOTTE 5.25 L Round Cast iron Casserole baking dish;4;230
3272340000652;40510-606-0;ZWILLING;ZWILLING Staub La Cocotte 5.25 L Black;4;230
3272341026859;40509-358-0;ZWILLING;STAUB round cast iron pot 40509-358-0;4;227.51
5412191158326;40850-955-0;DEMEYERE;DEMEYERE Multifunction 7 32 cm steel frying pan with 2 handles;4;127
5412191156322;40850-951-0;DEMEYERE;DEMEYERE Multiline 7 steel frying pan 40850-951-0 - 32 cm;4;126
4062297005409;75003-563-0;BALLARINI;BALLARINI BELLAMONTE round cast iron pot 75003-563-0 - 5 5 LTR RED;4;116
3016661146565;GC722D16;Tefal;Grill Tefal GC722D16;200;141.5
3016661147777;GC722D34;Tefal;Tefal Optigrill+ XL;33;138.5
3016661147647;GC712D34;Tefal;Grill Tefal OptiGrill +  GC712D;23;114
622356249003;AG651;NINJA;NINJA Grill/frytownica AG651;16;255
622356232692;AG301;NINJA;Ninja AG301 Single 5.7 L Stand-alone 1750 W Hot air fryer Black;13;159.75
622356249003;AG651EU;NINJA;Ninja AG651EU contact grill;4;260.57
5901750505355;;Blaupunkt;Blaupunkt GRS901 electric grill with waffle plates;4;133.02
622356249973;OL650EU;NINJA;Ninja OL650EU multi cooker 7.5 L 1760 W Black  Stainless steel;9;255
622356249959;OL550EU;NINJA;Ninja OL550EU multi cooker 6 L 1460 W Black  Stainless steel;5;237.25
4242005296835;FFL023MS2;BOSCH;Bosch Serie 2 FFL023MS2 microwave Countertop Solo microwave 20 L 800 W Black  Stainless steel;71;113.61
4242005296699;FEL 023MS2;BOSCH;Bosch Serie 2 FEL023MS2 microwave Countertop Solo microwave 20 L 800 W Black  Stainless steel;66;123.78
8432406700055;ES9700050B;BLACK+DECKER;Microwave with grill Black+Decker BXMZ900E (900W 23l black);8;112.04
4242005291373;BEL620MB3;BOSCH;Built-in microwave oven BOSCH BEL620MB3 Black  20 l  800 W;35;180
7332543715671;EMS4253TEX;Electrolux;Electrolux EMS4253TEX microwave Built-in Combination microwave 900 W Black  Stainless steel;24;312.5
7332543713820;MBB1756SEB;AEG;AEG MBB1756SEB Built-in Solo microwave 17 L 800 W Black;15;352.5
4242002813820;BFR634GW1;BOSCH;Bosch Serie 8 BFR634GW1 microwave Built-in Solo microwave 21 L 900 W White;14;455
7332543713424;LMSD253TM;Electrolux;Electrolux LMSD253TM Countertop Grill microwave 900 W Black  Stainless steel;12;307.5
7332543631506;MBB1756SEM;AEG;AEG MBB1756SEM Built-in microwave 17 L 800 W Black  Stainless steel;10;312.5
8050147591437;MWI 120 GX;Indesit;Indesit MWI 120 GX Built-in Grill microwave 20 L 800 W Stainless steel;10;153.59
4242002813769;BFL634GS1;BOSCH;Bosch BFL634GS1 microwave Built-in 21 L 900 W Stainless steel;9;470
7332543673612;LMS4253TMW;Electrolux;Electrolux LMS4253TMW Built-in Combination microwave 900 W White;9;300
7332543673605;LMS4253TMK;Electrolux;Electrolux LMS4253TMK Built-in Grill microwave 900 W Black;9;297.51
8003437394812;AMW 440 IX;Whirlpool;Whirlpool AMW 440/IX microwave Built-in Solo microwave 22 L 750 W Black Silver;8;221.08
4242003676431;BF 634 RGS1;Siemens;Siemens BF634RGS1 microwave Built-in 21 L 900 W Black  Silver;8;470
4242003676400;BF 634LGS1;Siemens;Siemens BF634LGS1 microwave Built-in 21 L 900 W Black  Stainless steel;7;482.5
4242005038831;BFL553MS0;BOSCH;Bosch Serie 4 BFL553MS0 microwave Built-in Combination microwave 25 L 900 W Black  Stainless steel;7;300
5906006917807;AMGB20E2GB F-TYPE;Amica;Amica AMGB20E2GB F-TYPE  Built-in Combination microwave 20 L 700 W Black;6;157.51
4242005038916;BFL550MB0;BOSCH;Bosch Serie 4 BFL550MB0 microwave Built-in Solo microwave 25 L 900 W Black;6;320
8003437396441;AMW 4920/NB;Whirlpool;WHIRLPOOL MICROWAVE OVEN AMW 4920/NB;5;217.32
8003437396816;MBNA900B;Whirlpool;WHIRLPOOL MBNA900B microwave oven;5;242.08
8003437605949;WMF201G;Whirlpool;Microwave Whirlpool WMF201G;4;183.58
4038437033014;3301;caso;Caso IceMaster PRO Stainless steel;70;133.25
4006160617122;EWB 3526;Clatronic;Clatronic EWB 3526 ice cube maker 150 W 15 kg/24h Silver;9;119.75
7332543818440;LKR540200X;Electrolux;Electrolux LKR540200X  cooker Freestanding cooker Ceramic White A;14;355.49
8050147564950;IS5G0KMX/E;Indesit;Kuchnia INDESIT IS5G0KMX/E;8;259.96
8690842122668;FSM62332DXT;Beko;Beko FSM 62332 DXT Freestanding cooker Stainless steel Gas A;7;343.29
8690842117763;FSS57000GW;Beko;Beko FSS57000GW cooker Freestanding cooker Ceramic Black  White A;5;259.96
8050147565162;IS5G8MHA/E;Indesit;Kuchnia INDESIT IS5G8MHA/E;4;333.13
5906006573744;57IE3.323HTaD(Xv);Amica;Amica 57IE3.323HTaD(Xv) cooker Freestanding cooker Zone induction hob Stainless steel A;4;473.38
7332543977307;LKG500003W;Electrolux;Electrolux LKG500003W Free-standing Gas Cooker White;4;294.52
8050147627884;LI8 S1ES;Indesit;Indesit LI8 S1E S fridge-freezer Freestanding 339 L F Silver;47;302.65
8050147627877;LI8 S1E W;Indesit;Indesit LI8 S1E W fridge-freezer Freestanding 339 L White;45;269.25
8050147628362;LI6 S1E W;Indesit;Indesit LI6S1EW fridge-freezer Freestanding 272 L F White;41;254.76
8050147627921;LI7 S1E S;Indesit;Indesit LI7 S1E S fridge-freezer Freestanding 308 L Silver;30;294.52
8003437903687;POB 701E X;Polar;Polar POB 701E X fridge-freezer;28;302.65
8003437903656;POB 601E S;Polar;Polar POB 601E S fridge-freezer;27;284.35
5903151020048;MPM-215-KB-38W;MPM;Combined refrigerator-freezer MPM-215-KB-38W (white);25;221.95
5060411780187;;UKONIC;Microsoft Xbox Series X Mini Fridge;20;113.75
5906006713140;FK1815.4U;Amica;Fridge-freezer AMICA FK1815.4U;17;257.92
8003437903649;POB 801E X;Polar;Polar POB 801E X fridge-freezer;17;306.71
8003437903632;POB 601E K;Polar;Polar POB 601E K fridge-freezer;17;259.96
5903151019462;MPM-131-CJ-19;MPM;Free-standing refrigerator MPM-131-CJ-19 127 l  white;14;156.4
8050147628447;LI8 S1EX;Indesit;Indesit LI8 S1E X free-standing fridge-freezer combination 339 l F Inox;14;283.75
5901308007652;MPM-125-CZ-08H;MPM;MPM-125-CZ-08H combi-fridge;14;171.94
8003437903359;W5 711E W 1;Whirlpool;Whirlpool W5 711E W 1 fridge-freezer Freestanding 308 L White;14;312.5
8806090658860;RB34T600EBN;Samsung;SAMSUNG REFRIGERATOR-FREEZER RB34T600EBN;13;459.14
8003437903694;POB 801E W;Polar;Fridge-freezer POLAR POB 801E W;13;296.54
8003437903670;POB 601E W;Polar;Polar POB 601E B fridge-freezer;11;280.28
8806090563331;RB38T776CB1;Samsung;Samsung RB38T776CB1/EF fridge-freezer Freestanding C Graphite;11;678.66
8806090562556;RB34T600FSA;Samsung;Samsung RB34T600FSA fridge-freezer Freestanding 344 L F Stainless steel;10;432.72
8003437903397;W5 911E W 1;Whirlpool;Whirlpool W5 911E W 1 fridge-freezer Freestanding White 372 L;10;350
8003437903366;W5 821E OX 2;Whirlpool;Whirlpool W5 821E OX 2 fridge-freezer Freestanding 339 L E Stainless steel;10;362.5
8003437903380;W5 711E OX 1;Whirlpool;Whirlpool W5 711E OX 1 fridge-freezer Freestanding Grey 308 L;10;320
5903151010650;MPM-87-CZ-13;MPM;MPM 87-CZ-13 fridge-freezer;10;166.4
4242005196708;KGN36NWEA;BOSCH;Bosch Serie 2 KGN36NWEA fridge-freezer Freestanding 305 L E White;10;463.21
8050147628379;LI6 S1ES;Indesit;Indesit LI6 S1E S fridge-freezer Freestanding 272 L Inox;9;268.09
5903151014641;MPM-357-FF-31W/AA;MPM;Free-standing refrigerator-freezer combination with Full No Frost inverter compressor MPM-357-FF-31W/AA 323 l  white;8;361.14
4040729156349;KGC15634S;Amica;Amica VD 1442 AB fridge-freezer Freestanding 213 L Black;7;404.26
4242005219018;KGE49EICP;BOSCH;Bosch Serie 6 KGE49EICP fridge-freezer Freestanding 419 L C Stainless steel;7;627.85
8806092554405;RF65A967FB1;Samsung;Samsung RF65A967FB1 side-by-side refrigerator Freestanding 647 L F Graphite steel;7;2123.78
8806090658945;RB34T672EBN/EF;Samsung;Samsung RB34T672EBN fridge-freezer Freestanding 344 L E Black;7;505.89
5944008923396;RDSA 180K30 WN;Beko;Beko RDSA180K30WN fridge-freezer Freestanding 176 L White;7;253.86
4242003896259;KG39NXLDF;Siemens;Siemens iQ300 KG39NXLDF fridge-freezer Freestanding 363 L D Stainless steel;7;607.52
8806092094734;RF65A967ESR/EO;Samsung;Samsung RF65A967ESR side-by-side refrigerator Built-in/Freestanding 647 L E Stainless steel;6;1948.99
5903151030153;;MPM;Refrigerator with freezer MPM MPM-87-CZ-15 Black;6;174.46
8003437903946;W7X 82I K;Whirlpool;Whirlpool W7X 82I K Freestanding fridge-freezer 335 l E Black;6;420
8806091391285;GBB62SWGGN;LG;LG GBB62SWGGN fridge-freezer Freestanding 384 L D White;6;524.18
7332543733323;LNT7ME34K1;Electrolux;Electrolux LNT7ME34K1 fridge-freezer Freestanding 367 L E Black;6;708.94
8003437903915;W7X 91I OX;Whirlpool;Refrigerator-freezer WHIRLPOOL W7X 91I OX;5;417.5
8003437903304;WFNF 81E OX 1;Whirlpool;Whirlpool fridge-freezer WFNF 81E OX 1;5;395
5903151011879;MPM-182-KB-33/AA;MPM;MPM-182-KB-33/AA fridge-freezer Freestanding Inox;5;225.28
5903151036834;;MPM;MPM-30-MBS-06/L Minibar refrigerator Freestanding Black with GLASS FRONT BLACK;5;149.72
5944008923310;RCSA300K30WN;Beko;Beko RCSA300K30WN fridge-freezer Freestanding 291 L White;5;298.58
4242005208401;KGN397LEQ;BOSCH;Bosch KGN397LEQ fridge-freezer Freestanding 368 L E Stainless steel;5;546.55
4242005327720;KGN86AIDR;BOSCH;Bosch Serie 6 KGN86AIDR fridge-freezer Freestanding 631 L D Stainless steel;5;1034.35
4242005208388;KGN39VWEQ;BOSCH;Bosch Serie 4 KGN39VWEQ fridge-freezer Freestanding 368 L E White;5;536.38
8806092094864;RF65A977FSG/EF;Samsung;Samsung RF65A977FSG side-by-side refrigerator Freestanding 637 L F Black;5;2963.21
8806090025907;RS65R54412C;Samsung;Samsung RS65R54412C side-by-side refrigerator Freestanding 635 L F Black;5;1298.57
8003437904066;W7X 83A OX 1;Whirlpool;Whirlpool W7X 83A OX 1 fridge-freezer Freestanding 335 L D Stainless steel;5;462.5
